title,company,location,description
R&D Laser Engineer (m/f/d),Delphi HR-Consulting,Hamburg,You can rest assured that we treat your data with absolute confidentiality.Evaluate feasibility of projects via laboratory experiments and data analysis…
Mechanical Engineer / Project Manager (m/f/d) Temperature Control; Karlsruhe,Thermo Fisher Scientific,Bonn,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue exceeding $25 billion.How will you make an impact?"
Wissenschaftlicher Mitarbeiter/ Wissenschaftliche Mitarbeiterin (m/w/d),Hochschule für angewandte Wissenschaften Neu-Ulm,Neu-Ulm,"Eine partnerschaftliche Atmosphäre am Campus zeichnet unsere Business School aus.Werden Sie Teil unseres dynamischen Teams in Lehre, Forschung und Verwaltung."
(Senior) Consultant (m/w/d),annalect,Düsseldorf,Annalect sind die Spezialisten der Omnicom Media Group Germany für die Erarbeitung und Umsetzung von innovativen und datengetriebenen Marketingkonzepten.
"Frontend Software Engineer, Javascript",Contentful,Berlin,"By clicking ""Apply for this job,"" I acknowledge that I have read the ""Contentful's Candidate Privacy Notice"", and hereby acknowledge and accept the collection,…"
DevOps Engineer*,inform GmbH,Ingolstadt,"Geschlecht egal - Hauptsache, Sie passen zu uns!BERUFSFELD(ER): IT / Big Data.BRINGEN SIE IHRE ZUKUNFT inform!Erfahrung im Automotive-Bereich wünschenswert."
CTSU Packaging & Labeling Expert,Brunel,Biberach an der Riß,"Proven ability to interpret complex requirements, associated regulations and highly complex data to drive results in a changing environment."
Professor in » Functional Materials for Food Packaging «,Technische Universität München,München,Here you will also find TUM’s information on collecting and processing personal data as part of the application process.
Performance Marketing Manager (m/f/d),Tier Mobility GmbH,Berlin,"You have at least You are highly analytical, you know where to find the data you need as well as how to generate out of data actionable insights and…"
"Senior Software Engineer, Audio Processing (C++)",SoundHound Inc.,Berlin,"Excellent with algorithms and data structures.Our diverse team of engineers, UX/UI designers, writers, data scientists and linguists are all passionate about…"
Principal Software Engineer,Blue Yonder,Karlsruhe,"As one of a few companies worldwide, we have solved the tough problem of bringing data science to production while keeping costs and operational efforts at bay."
Product Manager – Cloud Native Suite (f/m/d),LeanIX GmbH,Bonn,"A degree in computer science or a related discipline.Define the data model and standard reports through configurations of the underlying, flexible LeanIX…"
Principal Security Consultant - Telco,AWS EMEA SARL (Germany Branch),München,"These professional services engagements will focus on key customer solutions such as, web applications, enterprise applications, HPC, batch processing and big…"
Senior Software Engineer,ST Engineering iDirect,Berlin,Hold a degree in computer science or a related field.This engineer will work with an outstanding team of engineers with the goal of delivering a premier IP…
"(Java SE, EE / Python) Full Stack Software Developer for Innovat",Templeton and Partners,Dresden,"8+ years from which at least 3 years as a Full Stack Software Developer in a complex, technically demanding and data savvy industry."
IT - Anwendungsentwickler Output-Management (Compart) (W/M),Antal International / Ohana GmbH,Düsseldorf,Completed computer science studies or a comparable qualification.Basis are the valid regulations of the federal data protection law (DSGVO) and the social data…
Account Manager Inside Sales Bioscience (m/w/d) fixed term,Thermo Fisher Scientific,Darmstadt,Provide a weekly sales forecast based on historic data and market knowledge.Drive revenue growth and overall customer satisfaction through sales of consumables…
Data & Reporting Manager (m/f/d),Orizon GmbH,Ulm,Responsibility to ensure timely availability of management reporting / data set in high data quality and integrity for selected topics by using advanced state…
Senior .NET Developer (m/f/d),Shiji Group,München,"Shiji Group provides software solutions and services for the hospitality, food service, retail and entertainment industries, ranging from hotel management…"
Digital Analytics Manager (m/f/d),AVANTGARDE Experts,München,Concept development for data enrichment across different touch points.Good understanding of the analytical process and modern data architectures.
Softwareentwickler Java (w/m/d),zeb.consulting,Hamburg,Zeige deine Größe als Softwareentwickler und entwirf mit modernen Java-Technologien Lösungen für die Finanzbranche von morgen.
Principal Technical Program Manager - Amazon Music ML Personalization,Amazon Development Center DEU,Berlin,"7+ years’ experience with complex technology projects involving data analysis, software engineering and program management."
Clinical Research Project Manager - DACH region,"Medpace, Inc.",München,"Review and provide input for study protocol, edit check specifications, data analysis plan, and final study report, when applicable."
(Senior) Consultant IT-Compliance (w/m/d),zeb.consulting,Berlin,"Als (Senior) Consultant gestaltest du die IT-Compliance für die Finanzwelt von morgen.Tauche tiefer ein in BAIT, KAIT, MaRisk, DSGVO und weitere Trends und…"
Cloud Developer SAP Event Ticketing (Senior/Expert) (f/m/d),SAP,Sankt Leon-Rot,"In our team you will be end-to-end responsible for your projects, this could be back end, front end, web application, data and application integration, as well…"
Senior Solution Architect (m/f/d) - Microservices,cellent GmbH,München,"Design solution & architectural roadmaps, execute architecture governance and design architectural guidelines and strategies."
Senior Solution Architect (m/f/d),cellent,München,"Design solution & architectural roadmaps, execute architecture governance and design architectural guidelines and strategies."
Cloud Solution Architect (m/w/d),M2. technology & project consulting GmbH,Berlin,Unsere Recruiting Policy während Corona: M2 stellt weiterhin Talente ein.Bewerbungen werden bearbeitet und Interviews finden bis auf weiteres per Video statt.
Multilingual Medical Information Specialist (Speaking German AND French (Dual language role))- REF7200V- REMOTE HOME WORKING IN GERMANY,ProPharma Group,Berlin,"A degree in a life science or pharmacy, or equivalent.Liaising with Medical Information Assistants to ensure data received from clients is saved on file in a…"
Associate Developer (f/m/d) - SAP Intelligent Asset Management,SAP,Walldorf,"We are multi-disciplinary with experts in cloud application development based on Microservices architecture, big data processing, data science as well as design…"
Duales Studium - (B. Sc.) Wirtschaftsinformatik (w/m/d),zeb.consulting,Münster,"Gestalte als Duali die Finanzwelt von morgen.Moderne Technologien und Frameworks, eine serviceorientierte Architektur sowie spezialisierte Dienste und…"
Postdoc – Informatik / Medizintechnik / angewandte Mathematik,Universitätsklinikum Frankfurt,Frankfurt am Main,"„Aus Wissen wird Gesundheit“* – wir füllen dieses Motto tagtäglich mit Leben, entwickeln neue Ideen und Altbewährtes weiter."
Senior Product Manager – Cloud/SaaS Governance (f/m/d),LeanIX GmbH,Bonn,"You will join a dynamic, international and skilled team with great passion for what we are doing and the common goal to help our customers getting meaningful…"
Intern (f/m/d): SAP Cloud Programming Model (CAP) - Java Developer,SAP,Walldorf,Preferred fields of study: computer science or related fields.Work Area: Software-Design and Development.Employment Type: Limited Full Time.
(Senior) Clinical Affairs Manager (m/f/d),carrisma,Hamburg,"As a life science company, our client, ""MedSkin Solutions Dr.The trustful handling of your personal data is a matter of course for us."
Backend JavaScript Developer (m/w/d),I. K. Hofmann GmbH,Berlin,"3+ years of experience in JavaScript Development, with strong competencies in data structures, distributed systems, algorithms and software design."
Senior Frontend Engineer (m/f/d),Campusjäger GmbH,München,"You have a BS/MS in computer science or equivalent experience.Visualizing a wide range of (battery-)data in 2D/3D using frameworks like d3.js, plotly, tree.js…"
Digital Analytics Manager (m/w/d),AVANTGARDE Experts,München,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
Full Stack Developer for iOS and Android,straiqr.ai GmbH,Düsseldorf,"A degree in computer science or similar.For that it is important that 1) the user experience is as easy and as intuitive as possible, 2) user profiles and the…"
Senior BI Developer (w/m/d),Otto (GmbH & Co KG),Hamburg,"Du wirst in der BI Domain Assortment, Partner Management und Logistik arbeiten.Wir setzten alles daran, die Kernprozesse von OTTO besser zu machen und auf…"
Full stack Java Developer - High Rate - Germany,Templeton and Partners,Dresden,"8+ years from which at least 3 years as a Full Stack Software Developer in a complex, technically demanding and data savvy industry."
JavaScript (Senior) Developer (f/m/d) in SAP Analytics Cloud,SAP,Walldorf,University degree in computer science or related technical discipline.Our focus is on planning and presenting data in a table control.WHAT YOU GET FROM US.
(Senior) Backend Developer Java/Go (f/m/d),LeanIX GmbH,Bonn,"Our Backend-team develops Microservices and APIs, in order to safely persist the data and dependencies of entire IT architectures of our customers."
HANA Cloud (Senior) Service Developer (f/m/d) - HANA Cross Cloud Enablement,SAP,Walldorf,"We enable our customer to manage their data storage, run powerful applications and federate their data between different sources - all within a single cloud…"
Working student in Data Science for R&D (m/f/d),BASF Jobmarkt GmbH,Ludwigshafen am Rhein,"Studying computer science, mathematics, natural sciences or a related technical field.We provide IT that works and offer know-how and access to latest…"
Praktikum Data Science m/w/d,snapADDY GmbH,Würzburg,"Bei snapADDY erwartet dich dein eigener, spannenden Aufgabenbereich, den du maßgeblich voranbringen kannst.Hier kannst du deine selbstständige, proaktive und…"
Internship/Working Student – Data Science/Operations,MERCAVUS,Berlin,"Process and scrape structured and unstructured data sources for product catalogs.You are reliable, detail-oriented, and precise in your work with data sets."
Consultant (w/m/d) Data Science und Machine Learning,Risk Research GmbH,Regensburg,WIR FREUEN UNS AUF IHRE BEWERBUNG ALS.Data Science und Machine Learning.Für unsere Standorte in Regensburg oder Frankfurt am Main.
Data Analyst - Business (m/f/x),Trade Republic Bank GmbH,Berlin-Kreuzberg,Collaborate with the data science team closely on advanced analytics projects.Specify improvements to the data warehouse and general data infrastructure for…
Data Scientist (m/w/d) – befristet,Klingel Gruppe,Pforzheim,Data Scientist (m/w/d) – befristet.Mit über 2.200 Mitarbeitern an 9 Standorten sowie 15 Marken in 12 Ländern ist die KLiNGEL Gruppe der führende Omni-Channel…
Data Engineer / Scientist (m/f/div),Bosch Group,Leinfelden-Echterdingen,"Enable data-driven decision-making: You take care of data models, data quality, standardization and documentation to build up a business framework for data &…"
Working student (m/f/d) Machine Learning: Phenotyping,Agrilution Systems GmbH,München,"You are an enrolled masters student in data science, computer science, or similar.You are a machine learning and data science enthusiast?"
(Senior) Associate Data Science Marketing & Communications (w/m/d),PwC,Deutschland,"Wir sind ein internationales Netzwerk aus 276.000 Mitarbeiterinnen und Mitarbeitern, die ihr Wissen, ihre Erfahrungen und ihre Ideen miteinander teilen."
Data Quality and Analysis Expert (m/f/d),TSCNET Services,München,Related data formats is an advantage.Strengthen the data-driven solutions.U Ensure data integrity and consistency by.We are one of Europe’s leading Regional.
Senior Data Scientist,Alldus,Berlin,"Work with a cross functional team, working end to end on a machine learning and data science pipeline.Worked with Natural Language Processing and textual data."
Senior Data Scientist (w/d/m),Fintu,Home Office,Tetrel ist ein Start-up für Machine Learning basierte Softwarelösungen.Unsere Kunden sind Unternehmen oder Non-Profits in Deutschland und Europa.
Data Science Consultant (m/w/d),INVERTO GmbH,Köln,Wir waren schon immer eine der besten Adressen für strategischen Einkauf und Supply Chain Management.Jetzt bekommen wir durch den Anschluss an die Boston…
Working Student Research & Development: Oral-B (M/F/D),Procter & Gamble,Kronberg,"Following the tests, you will analyze the gained data and images to identify commonalities and differences.Your main focus will be to provide testing support…"
Students (f/m/d) for the SAP Data Hub Development Team,SAP,Walldorf,Our team has the mission to build a comprehensive platform for defining and managing complex data pipelines across heterogeneous corporate data sources; from…
Principal Data Scientist (RWE) (Ref: BH),PHASTAR,Berlin,"Deliver analyses of data from EMR, claims and primary observational data.PhD or MSc in data science or other advanced degree in life sciences."
Data Engineer IoT (m/w/d),Expleo Germany GmbH,München,Wachsen Sie an technischen Herausforderungen.Gehen Sie Ihren nächsten Karriereschritt als.Data Engineer IoT (m/w/d).Aufsetzen und Testen von Tools wie z.B.
Werkstudent Data Scientist (w/m/d),Capital Bay GmbH,Berlin,Die Capital Bay Gruppe ist als Alternative Investment Manager deutschlandweit aktiv und AIFM reguliert.Das Unternehmen mit über 250 Mitarbeitern betreut die…
UX Researcher (f/m/d,Delivery Hero,Berlin,"Background in Psychology, Sociology, Behavioural science or a related field.Understanding of human behaviour and translating quantitative and qualitative data…"
Data Analyst Team Lead (m/f/d),Taxfix,Berlin,To take Taxfix data-driven culture and self-service data solutions to the next level we are looking for a Data Analyst Team lead.What's in it for you?
Data Scientist,Eagle Genomics Ltd,Berlin,"You will work jointly with scientists (biologists), bioinformaticians and data/software engineers to make sense of a variety of data sources, and to automate…"
Data Engineer m/w/d,TransnetBW,Stuttgart,"Als Übertragungsnetzbetreiber sichern wir die Stromversorgung für 11 Millionen Menschen – und sorgen dafür, dass die Energiewende gelingt."
Data Analyst (m/w/d),Viessmann,Berlin,"Als Data Analyst (m/w/d) bereitest du die Customer Journey analytisch auf, integrierst weitere Datenquellen, definierst KPIs und stellst länderübergreifend eine…"
Senior Data Scientist Python m/w/d,snapADDY GmbH,Würzburg,"Bei snapADDY erwartet dich dein eigener, spannenden Aufgabenbereich, den du maßgeblich voranbringen kannst.Hier kannst du deine selbstständige, proaktive und…"
Trainee Digital Analyst [m/w/d],Crossmedia,Düsseldorf,"Du hast bereits erste Erfahrung im Bereich Digital Analytics?Für Dich soll es nicht irgendwo und irgendwie weitergehen, sondern Du willst in einem Team…"
Intern Innovation & Renovation for the FOOD business (m/f/d),Nestle,Singen (Hohentwiel),"Scouting, bringing together and analyzing multiple data sources, esp.Collaboration on the preparation, analysis and presentation of macro/microeconomic data,…"
C# Engineer,TrailStone Group,Berlin,"Work in a cross-functional team with engineers, business analysts, traders, data engineers and data scientists.Continuously learn and challenge the status quo."
Internship in Digital Transformation at Finance & Controlling starting,Mercedes-Benz AG,Sindelfingen,"Enthusiasm for working with data in a dynamic environment is mandatory.Ideally, experiences in process analysis & automation, database programming or…"
Recruiting Coordinator,The Boston Consulting Group,Düsseldorf,"BCG’s diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change through leading-edge management consulting…"
QA Engineer (m/f/d),e-bot7 GmbH,München,With our expert team of application developers and data scientists we work closely together with our customers to always be ahead of the game and to create…
Partnership Manager (m/f/d),Mimi Hearing Technologies GmbH,Berlin,"We are developing a data-driven audio experience that tests your ears, protects them and adjusts the sound to match your unique hearing ability."
Customer Experience (CX) Strategist (m/f/d),MSD,Haar,"Refining deep insight from complex data into articulated customer needs, motivations and behaviors.Education: Master Degree required, preferably in Information…"
Werkstudent Data Scientist m/w/d,snapADDY GmbH,Würzburg,"Bei snapADDY erwartet dich dein eigener, spannenden Aufgabenbereich, den du maßgeblich voranbringen kannst.Hier kannst du deine selbstständige, proaktive und…"
Python Engineer,TrailStone Group,Berlin,"Work in a cross-functional team with engineers, business analysts, traders and data scientists.Design, develop and maintain microservices, ETL jobs and system…"
"Wiss. Mitarbeit (m/w/d) (0,65 EG 13 TV-L) - Institut für Umweltwissenschaften",Universität Koblenz-Landau,Landau in der Pfalz,"Once empirical data are available, the model will be used to test the hypothesis that environmental stressors destabilize the dynamics of the riparian trophic…"
Full Stack Developer,zmyle,Home Office,We also have lots of work in data analytics and machine learning if that tickles your fancy.You are a graduate or undergraduate student of a computer science…
Analytics Consultant : Frankfurt,InterWorks,Frankfurt am Main,"You may work as part of a team that requires specialties in data capture and storage, ETL, data science, dashboarding, training or change management."
Wissenschaftliche Mitarbeiterin bzw. Wissenschaftlicher Mitarbeiter,Universität Hamburg,Hamburg,"Includes the responsibility to teach 4 hours/week in the computer science department.As a University of Excellence, Universität Hamburg is one of the strongest…"
Application Support Engineer,TrailStone Group,Berlin,"Our team of traders, meteorologists, software engineers, risk managers, and data scientists aim to increase the stability of electric grids while minimizing…"
Scientist (m/f/d) Artificial intelligence in digital Pathology,Uniklinik RWTH Aachen,Aachen,"University degree in bioinformatics, computer science, engineering, physics, biology, biochemistry, biotechnology or medicine with above-average grades."
Analytics Consultant : Düsseldorf,InterWorks,Düsseldorf,"You may work as part of a team that requires specialties in data capture and storage, ETL, data science, dashboarding, training or change management."
Gruppenleiter Customer Service (all genders),Takeda GmbH,Oranienburg,"Strong analytical skills and data-based judgment.Takeda is a global, values-based, R&D-driven biopharmaceutical leader headquartered in Japan, committed to…"
(Sr) Medical Science Liaison (Manager) (m/f/d) - Lower Saxony & neighboring areas,Biogen,München,Real world data including comparative effectiveness data concerning neuroscience portfolio.Relevant medical and scientific data and papers with selected…
Data Scientist (m/w/d),AVANTGARDE Experts,Ulm,"Im Bereich Marketing & Kommunikation besetzen wir interessante Stellen in ganz Deutschland – bei attraktiven Kunden, vom Junior Produktmanager bis zum Head of…"
Analytics Consultant : Munich,InterWorks,München,"You may work as part of a team that requires specialties in data capture and storage, ETL, data science, dashboarding, training or change management."
Junior Software Developer,FASys Industrie-EDV-Systeme GmbH,Hamburg,Developing concepts for efficient data structures.In particular we process candidates’ personal data to:At any time during the recruitment process you can…
Global Program and Release Manager (all genders),Merck KGaA,Darmstadt,"Degree in natural science, informatics or business.We help our customers run their labs in the most efficient, compliant and safe way, and we help scientist…"
Werkstudent Data Steward (w/m/d),Capital Bay GmbH,Berlin,Die Capital Bay Gruppe ist als Alternative Investment Manager deutschlandweit aktiv und AIFM reguliert.Das Unternehmen mit über 250 Mitarbeitern betreut die…
Analytics Consultant : Berlin,InterWorks,Berlin,"You may work as part of a team that requires specialties in data capture and storage, ETL, data science, dashboarding, training or change management."
Senior Data Analyst - Risk,Circle,Berlin,"Drive the enhancement of data tools available to data analysts at Circle.3+ years' experience as Data Analyst in a data intensive environment, working with…"
"Ausbildung 2021: Bachelor of Science, Wirtschaftsinformatik (m/w/d), Standorte Mannheim und Ludwigsburg",Roche,Mannheim,"Um Dir einen idealen Start zu bieten, verbinden wir die berufliche Praxis mit der Theorie.In der Dualen Hochschule Baden-Württemberg Mannheim erwirbst du die…"
"Trainee Digital Marketing (m/w/x, Vollzeit, ab sofort)",suchdialog AG,Mannheim,"Du hast ein ausgeprägtes Verständnis für Digital-Strategien und -Analysen, bringst Kreativität mit und bist ein konzeptioneller Profi?"
"Engineering Manager, Chrome",Google,München,"From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible."
Development Expert for Data Management - Integration Technologies (f/m/d),SAP,Walldorf,With a focus on data ingestion and connectivity you will support us driving an SAP wide cross-development initiative to define a common data integration…
Process Mining Specialist (m/w/d),BHS Corrugated Maschinen- und Anlagenbau,Weiherhammer,BHS Corrugated Maschinen- und Anlagenbau GmbH.BHS Corrugated Maschinen- und Anlagenbau GmbH ist mit 2.500 Mitarbeitern an ihrem Hauptsitz in Weiherhammer und…
Entwicklungsingenieur (m/w/d),Herrenknecht AG,Schwanau,"Wenn es um Ihre Zukunft geht, sollten Sie keine Kompromisse eingehen.Bei HERRENKNECHT stehen engagierte Mitarbeiter hoch im Kurs.SPRICHT SIE DIESE STELLE AN?"
Product Owner API B2B Commerce (m/f/d),Esprit,Ratingen,"Together with your backend development team you are responsible for interface management, monitoring master data and transactional data processes in accordance…"
Senior Data Scientist (m/w/d) für Vodafone Towers Germany (TowerCo),Vodafone,Düsseldorf,"Bist Du bereit für eine Zukunft, die dank neuer, digitaler Technologien so aufregend sein wird wie nie?Bist Du bereit für eine Welt voller Möglichkeiten?"
TM1 - Planning Analytics Consultant (m/w/d),accantec group,Hamburg,Sie sind in der IBM BI- und Analytics-Welt zu Hause?Sie möchten eigenverantwortlich arbeiten und Ihre Kenntnisse und Fertigkeiten rund um TM1 sowie Planning…
Werkstudent Data Engineer (w/m/d),Capital Bay GmbH,Berlin,Die Capital Bay Gruppe ist als Alternative Investment Manager deutschlandweit aktiv und AIFM reguliert.Das Unternehmen mit über 250 Mitarbeitern betreut die…
(Senior) Data Scientist (m/w/d),OEV Online Dienste GmbH,Düsseldorf,"Beratung und Begleitung unserer Kunden bei Projekten im Bereich Data Sience.Betreuung von Kunden über den gesamten Prozess: Beratung, Konzeption,…"
Technical Support Engineer,Trimble,Raunheim,"Provide advanced technical sales assistance and technical support on problems of diverse scope, where analysis of data requires evaluation of identifiable…"
QA Specialist (Job Ref: 1515),Mondia,Hamburg,Create test cases with test data and document the steps.WHAT WE DO | Our talented teams create tech that connects brands to people via meaningful content that…
Applied Scientist - Automatic Speech Recognition,Amazon Development Center DEU,Aachen,"Expertise any of the following areas: algorithms and data structures, parsing, numerical optimization, data mining, parallel and distributed computing, high…"
Applied Science Manager (Economics) - Economics & Experimentation (w/m/d),Zalando,Berlin,Actively collaborate with economist and data science colleagues well as commercial stakeholders and senior management.WHERE YOUR EXPERTISE IS NEEDED.
Head of Sales [m/w/d],STACKFUEL,Berlin,In den letzten drei Jahren hat sich StackFuel zum führenden deutschen Anbieter für berufsbegleitende Online-Trainings im Bereich Data Analytics und Data Science…
Software Engineer – Algorithm Infrastructure,Snke OS,München,"Interest in medical data processing, allowing you to integrate sophisticated algorithms developed by our algorithm experts into a consistent software framework…"
Technical Cloud Architect,FASys Industrie-EDV-Systeme GmbH,Deutschland,In particular we process candidates’ personal data to:For full details of how we process personal data please see our Privacy Policy.
User Experience Designer,FASys Industrie-EDV-Systeme GmbH,Deutschland,In particular we process candidates’ personal data to:For full details of how we process personal data please see our Privacy Policy.
Data Engineering Lead,Eagle Genomics Ltd,Berlin,"You will integrate new processes for data engineering: onboarding, curating and processing; set up and maintain data infrastructures; and design, build and…"
Software Developer for Virtual Test Drive,FASys Industrie-EDV-Systeme GmbH,München,In particular we process candidates’ personal data to:For full details of how we process personal data please see our Privacy Policy.
"Biological-technical assistant (BTA) in the field of ""Marine Growth and Biofouling"" (m/f/d)",Alfred-Wegener-Institut für Polar- und Meeresforsc...,Bremerhaven,"Experience in data processing and backups.Exciting science topics, with opportunities also in technology, administration and infrastructure."
Staff Technical Customer Support Engineer - Informatics (m/f/d),Beckman Coulter Diagnostics,München,"An interest in data analytics as applied to failure analysis and corrective actions.Bachelor's degree in engineering, science, medical technology, clinical…"
Software Engineer (m/f/d),Kelly Services Internal,Frankfurt am Main,Successfully completed university studies in the field of computer science or natural sciences.Producing reasonable test cases and test data and defining user…
Junior Full Stack Developer (m/w/d),breos GmbH,Geislingen an der Steige,"Stellenanzeige Anforderungen Junior Full Stack Developer (m/w/d)*.Vollzeit, überwiegend im Homeoffice, sowie in Geislingen an der Steige (Nähe Ulm / Göppingen)…"
Internship/ Intern (m/f/d) Digital R&D,Covestro,Leverkusen,"Ideally, you have skills in the area of computational chemistry and / or data science.Additionally you will perform analysis, project management, research and…"
(Senior) Frontend Engineer (f/m/d),Planetly,Berlin,"As we see ourselves as 'for-purpose - for-profit', we're committed to employing all entrepreneurial abilities to solve one of our generation's most pressing…"
Praktikum Developer m/w/d,snapADDY GmbH,Würzburg,"Bei snapADDY erwartet dich dein eigener, spannenden Aufgabenbereich, den du maßgeblich voranbringen kannst.Hier kannst du deine selbstständige, proaktive und…"
Lead Developer (m/f/d),allmyhomes GmbH,Berlin-Kreuzberg,Specialist in Software Application Development or university degree holder in the field of (media) computer science or equivalent.
Business Information Scientist Asset Management IT Solutions (f/m/d),Aquila Group,Hamburg,"Designing and selecting intelligent solutions for an efficient data flow of technical, commercial and operational data.Fluency in English, German is a plus."
Data Scientist (m/w/d),Campusjäger GmbH,Fulda,Du berätst konzeptionell und technologisch und leitest Data Science und Machine Learning Projekte.Du übernimmst die mathematische Modellierung von Data…
Senior App Growth Marketing Analyst,Wayfair,Berlin,"Preferred: usage of Python / R for data analysis.Experience with statistical interpretation using real data (e.g., misreads/pitfalls with significance)."
SENIOR COMMERCIAL DATA ANALYST (W/M/D),Harnham,Berlin,"Above all, you will be at the nexus of data science and business at one of the most innovative health care companies in the world."
IT Systems Administrator (Barry-Wehmiller),Barry Wehmiller Companies Inc,Stuttgart,"College diploma or university degree in the field of business administration, computer science or management information systems."
Consultant (w/m/d) Risikomanagement und -methoden,Risk Research GmbH,Regensburg,"WIR FREUEN UNS AUF IHRE BEWERBUNG ALS.Für unsere Standorte in Regensburg oder Frankfurt am Main.Internationale Großbanken, mittelständische Kreditinstitute,…"
Senior Staff Engineer Unit Processes Development Electroplating (f/m/div)*,Infineon Technologies,Regensburg,Are familiar with statistical data analysis including design of experiment and relevant skills.As a Senior Staff Engineer you will lead technical process…
Data Engineer (m/w/d) in Stuttgart gesucht.,DEKRA SE,Stuttgart,"Definition analytischer Use Cases (Descriptive, Predictive & Prescriptive Analytics) und Übersetzung dieser in Data Solutions."
Senior Digital Analyst (m/w/d),Crossmedia,Düsseldorf,"Du bist innovativer Spezialist im Bereich Digital Analytics?Für Dich soll es nicht irgendwo und irgendwie weitergehen, sondern Du willst in einem Team arbeiten…"
HR Project Manager,Bruker,Ettlingen,Numerate and accurate with the ability to analyse and interpret complex data.We develop high-tech analytical measuring instruments and methods that are used in…
DevOps Engineer,Teraki,Berlin,You have experience with deploying and operating secure and highly available microservice-based systems across multiple data centers.We do work that matters!
Intern – Entrepreneur in Residence (m/f/d),FERNRIDE GmbH,München,"Be data-driven: We decide based on reliable data, enabling precision and maximum impact.As an Intern – Entrepreneur in Residence (m/f/d), you support our…"
"UX Writing Manager, English (w/m/d)",Zalando,Berlin,"We combine empathy, science, and creativity to make engaging and joyful user experiences to ultimately reimagine fashion for the good of all."
Senior Manager (m/w/d) Digital Incubation & Data Analytics für Vodafone Towers Germany (TopCo),Vodafone,Düsseldorf,"Bist Du bereit für eine Zukunft, die dank neuer, digitaler Technologien so aufregend sein wird wie nie?Bist Du bereit für eine Welt voller Möglichkeiten?"
Site Reliability Engineer - Remote position,Teralytics,Berlin,Ensure correctness and availability of the data.The Reliability Engineering team is one of the engineering pillars of Teralytics responsible for critical…
BIM Manager (f/m/d),Siemens Energy,Erlangen,"Besides, you liaise with project stakeholders ensuring proper communication and required consistent data flow between all parties.What part will you play?"
Staff for Network Administration (m/w/d),Fischer HRM,Düsseldorf,"Basic understanding of WIFI systems and data base (SQL server) knowledge.University degree or completed Vocational training , ideally in the field of computer…"
Postdoctoral Researcher (m/f/d),Universität Freiburg,Freiburg,"Organizing interdisciplinary syntheses of ConFoBi’s research programme, in which ConFoBi will formulate its insights for both science and practice,."
Quality Engineer (m/f/d),ABB,Minden,"Perform audits and uses Quality data analytics from all parts of the operation to identify risks, failures and nonconformance within the local operations, its…"
Product Manager Statistics & AR (m/f/d),realworld one GmbH & Co KG,Freiburg,Experience with BI or data analysis would be a huge plus.Our mission is to create a revolutionary virtual and augmented reality marketplace for industry and…
Insurance Product Manager (f/m/d),Wefox Group,Berlin,"Collaborate with key business stakeholders in actuarial, data science, legal & compliance, operations departments and sales, to assure the quality of our…"
(Associate) Developer - Migration & Replication Technology (f/m/d),SAP,Walldorf,University degree in computer science or related technical discipline.The Migration & Replication Technology Team based in Walldorf builds functionality to…
EMEA Senior Compliance Analyst (m/f/d),Corning Optical Communications GmbH & Co. KG,Berlin,Corning is one of the world’s leading innovators in materials science.The carrier network product group consists primarily of products and solutions for…
Machine Learning Lead (m/f/d),Venturi Germany GmbH,Berlin,Machine Learning Lead (m/f/d)*.As the Machine Learning Lead you will lead a professional team of Machine Learning Engineers and Data Scientists.
Product Manager - Logistics (m/f/d),FERNRIDE GmbH,München,"A degree in economics, logistics, computer science, or related field.Excellent knowledge in prioritizing a product backlog and building a product road-map…"
"Program Manager, Regional Amazon Logistics Community Operations",Amazon Deutschland Trans GmbH,München,"Proficient in managing change through data-driven solutions.Proven ability to identify, analyze, and solve ambiguous problems, showing a track record of making…"
Electrical engineer (m/f/d) – technical customer support,PSE Personal Service Experts GmbH,Frankfurt am Main,"Calculate machine data such as rotational frequency, performance capacity and efficiency.Vocational training as electrical engineer, degree in electrical…"
Senior Product Analyst - Risk,Circle,Berlin,"3+ years' experience as Data Analyst in a data intensive environment, working with large data sets.Advanced SQL skills required (postgreSQL, Redshift, Athena)…"
Solutions Architect - Migration Services,AWS EMEA SARL (Germany Branch),München,Perform the implementation and data configuration.Familiarity with data center and/or cloud infrastructure management.Fluency in French or German.
Data Engineer (m/f/d),Amadeus FiRe,Hamburg,Development of integrated data layers for data-driven analyses and reports.Degree in computer science or a comparable qualification.Data Engineer (m/f/d).
Project Engineer - Powertrain,INEOS Automotive,Böblingen,"Able to work in a cross functional data driven environment.Strong technical undergraduate degree in automotive engineering, other engineering or science."
Machine Learning Engineer,Brunel,Saarbrücken,Möchten Sie die nächste Stufe in Ihrer Karriere erreichen?Bei Brunel haben Sie die Möglichkeit; sich bei namhaften Kunden kontinuierlich weiterzuentwickeln –…
