title,company,location,description
"Phd position ""Datascience for Biodiversity"" (m/f/d)",Alfred-Wegener-Institut für Polar- und Meeresforsc...,Oldenburg,Development of new data science methods and workflows.Application of modern data science approaches (including AI and machine learning).
(Junior) IT Systems Administrator (m/f/d),Temedica GmbH,München,"While doing so, you support our people to excel within the medical data and app industry.At Temedica, we combine digital technologies with medical science -…"
"PostDoc ""Variability in plankton biodiversity in response to environmental drivers"" (m/f/d)",Alfred-Wegener-Institut für Polar- und Meeresforsc...,Sylt,"Exciting science topics, with opportunities also in technology, administration and infrastructure.Compare observed events and their impact on species…"
Software Engineer IoT Framework (*),ista,Essen,"The team is focused on a real time operating system, data management, a number of communication stacks for SRD and internet communication, and a security sub…"
"Wiss. Mit­ar­bei­ter*in (d/m/w) - 66,67 % Arbeits­zeit - Ent­gelt­gruppe 13 TV-L Ber­li­ner Hoch­schu­len - 1. Qua­li­fi­zie­rungs­phase (zur Pro­mo­tion)",Technische Universität Berlin,Berlin,"Technische Universität Berlin - Fakultät II - Institut für Chemie / BasCat, UniCat BASF JointLab.Wiss. Mitarbeiter*in (d/m/w) - 66,67 % Arbeitszeit -…"
Additive Manufacturing Engineer (m/f/d) 3D Printing / Mechanical Engineering,Helmholtz-Zentrum Geesthacht Zentrum für Material-...,Teltow,"You are familiar with data analysis software and concepts, good record-keeping and have experience with 3D printing techniques."
Team Lead Business Intelligence (m/f/d),Gymondo GmbH,Berlin,"Create actionable insights from data for all teams and the management to empower them to make data-driven decisions, with smartly designed reports, data…"
Senior Presales Engineer - Dell Boomi,Dell,Home Office,"We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the…"
Product Owner - Data Platform (Infrastructure) (m/f/d),FlixMobility,Berlin,"Discover opportunities for data products, pitch data products and their support by data platform features.Leading the data platform product vision and strategy…"
(Senior) Data Engineer (m/f/d),Planetly,Berlin,"Abstract data sources from various industries into a data warehouse dedicated to calculate, compare and predict carbon footprints.WHAT WOULD BE YOUR MISSION?"
Product Owner - Connected Vehicle (m/f/d),FlixMobility,Berlin,"We're looking for a motivated and driven Product Owner (m/f/d) to join our Connected Vehicle team.This team works closely with Traffic Control, Customer Care,…"
Senior Specialist Concept Testing (m/f/d) - temp for 6 months,adidas,Herzogenaurach,Curiosity for science and technology with a passion for making insights.Support continuous research and exploration using broad and deep sport science…
Intern - Psychologist (m/f/x),IAM Global GmbH,Düsseldorf,"Digging deep into data science, analysing it with statistical models and searching for the treasures of insights is what makes your eyes shine."
PhD in Physics (Computational & Systems Biology),Universitätsklinikum Freiburg,Deutschland,Obtain valuable knowledge about interdisciplinary biomedical science.Statistical analysis and interpretation of data from our collaborators.
Senior Product Analyst (f/m/x),Wayfair,Berlin,"Develop data visualizations, including reports, dashboards, and analyses to distribute data insights in an easily digestible manner to all relevant stakeholders…"
Senior Professional MadTech Architect (m/f/d),Dr. Oetker,Bielefeld,Definition of data and integration architectures to support marketing automation is part of your responsibilities.Start Date: as soon as possible.
DevOps&Data Engineer - Team Pricing & Yield Management (m/f/d),FlixMobility,München,You have a proven record using Python; experience with the Python data science stack is a plus.You will join a team of data scientists and data engineers…
Research Assist­ant - salary grade E13 TV-L Ber­liner Hoch­schu­len - 1st qual­i­fic­a­tion period (PhD can­did­ate),Technische Universität Berlin,Berlin,Please find our data protection notice acc.By submitting your application via email you consent to having your data electronically processed and saved.
(Senior) Data Engineer - Team BI (m/f/d),FlixMobility,Berlin,"You will work in a data- and ops heavy self-organized team, which offers central data-platform services.You will consult and collaborate with data teams across…"
Medical Device Product Engineer / Entwickler für Medizinprodukte (m/f/d),CENTOGENE GMBH,Rostock,By bringing together more than 500 individuals from 50 different countries to transform clinical and genetic data into medical solutions for patients.
People Manager (m/f/d),FlixMobility,Berlin,"You have a background in a tech role (engineering, data science, product ownership, system architecture, DevOps work, etc.).Your tasks – Paint the world green."
Senior (f/m/d) eDiscovery,Ernst & Young,Frankfurt am Main,"A degree in a science-related field (e.g., computer science, mathematics or business information technology).Support our team in identifying information within…"
"(Senior) Data Scientist (m/w/d) für Datenanalyse (Python, R)",Bundesdruckerei,Hannover,"(Senior) Data Scientist (m/w/d) für Datenanalyse (Python, R).Standort: Hannover, Maurer Electronics GmbH.Gestalten Sie mit uns die digitale Zukunft!"
Working Student (f/m/d): SAP Government Security & Secrecy Operations,SAP,Walldorf,"Analyze and aggregate globally sourced data.Studying preferably in the fields like economics, computer science, natural sciences.Fluent in English and German."
C++ Developer (Associate) (f/m/d) for SAP HANA Analytic Model Deployment,SAP,Walldorf,"Computer science fundamentals: Software design, algorithms, data structures.Work Area: Software-Design and Development.Employment Type: Regular Full Time."
(Senior) Computer Vision & AI Team Lead,Virtonomy GmbH,München,"4+ years industrial deep learning / data science development, data annotation / augmentation, testing, and deployment experience.Who are we looking for?*."
"Solution Architect, Active Safety and ADAS - Automotive",NVIDIA,München,"Develop and implement new data-parallel algorithms, create technical demos, write whitepapers and present your work at conferences.What you’ll be doing:"
Praktikant (m/w/d) - HR Management im Smart Energy Startup,GreenPocket GmbH,Köln,Als agiles Startup im dynamischen Wachstumsmarkt für Smart-Energy-Software begleiten wir weltweit Energieversorger und Unternehmenskunden bei der Realisierung…
Technical Consultant (m/w/d),TecAlliance,Köln,After successfully completed studies in computer science or a comparable technical qualification or another related training you have at least two years of…
CRA II - Senior CRA,Docs Global,Home Office,"Ability to review and evaluate clinical data;Verifying that source data/documents and other trial records are accurate, complete, and maintained;"
Postdoctoral Researcher in Computational Biology,Deutsches Krebsforschungszentrum,Heidelberg,"Experience in next generation sequencing data analysis is desired, but not required.The project will involve the analysis of single cell omics data from stem…"
"Phd position ""Physics of Complex Networks"" (m/f/d)",Alfred-Wegener-Institut für Polar- und Meeresforsc...,Oldenburg,"Exciting science topics, with opportunities also in technology, administration and infrastructure.The Alfred Wegener Institute Helmholtz Centre for Polar and…"
Backend Developer [C++/ Security] (f/m/d),Ubisoft,Düsseldorf,"Bachelor or Master degree in computer science or any other relevant discipline is a plus.Experience with SQL and No-SQL databases, including data-modeling and…"
Technical Program Manager,Amazon Development Center DEU,Dresden,"Lead initiatives and work closely with teams across the organization, including hardware, software, and network engineering, as well as product management, data…"
Wissenschaftliche*r Mitarbeiter*in - Stabsstelle Integrierte Qualitätssicherung in Studium und Lehre - 20/Ma11,Universität Greifswald,Greifswald,Wissenschaftliche*r Mitarbeiter*in - Stabsstelle Integrierte Qualitätssicherung in Studium und Lehre - 20/Ma11.Befristet bis 31.12.2022 zu besetzen.
Intern/Working Student (f/m/d): SAP S/4HANA Cloud Solution Experience,SAP,Walldorf,Employment Type: Limited Full Time.SAP started in 1972 as a team of five colleagues with a desire to do something new.WHAT YOU GET FROM US.
Senior IT Projectmanager (f/m/d),Axel Springer,Berlin,"You have a degree with a focus on computer science, such as business informatics, technical informatics, applied informatics, engineering informatics, software…"
Scientist Regulatory Affairs- Registration Associate (m/w/d),Tempo-Team Personaldienstleistungen GmbH,Darmstadt,Attention to details and ability to handle multiple data and document with high level of precision.Our customer is one of the largest cosmetic companies.
Natural Language Processing Spezialist (m/w/d),Hays,Hessen,Vorgänge im Gehirn sollen mit Hilfe der Sprache auf Basis systematischer Handlungsanweisungen geändert werden.Rapport zu seinem Gegenüber herstellen.
Salesforce Engineer (m/f/d),FlixMobility,Berlin,Deep understanding of the MVC architecture and Salesforce data model.We're looking for a motivated and driven Salesforce engineer (m/f/d) who will help us…
PhD Students (m/f/d) | Development of Novel Light-Based Cancer Therapy Strategies,Max Planck Institute for the,Erlangen,"PhD Students (m/f/d) | Development of Novel Light-Based Cancer Therapy Strategies.Solid State Research & Material Sciences Particle, Plasma and Quantum Physics…"
Research Assist­ant - 0.66 work­ing time - salary grade 13 TV-L Ber­liner Hoch­schu­len - 1st qual­i­fic­a­tion period (PhD can­did­ate),Technische Universität Berlin,Berlin,"Existing datasets will be analyzed with methods from the area of statistics, data science and machine learning.Please find our data protection notice acc."
Senior Software Test Engineer,Marvell,Ettlingen,The data infrastructure that our customers build has never been more critical to our global economy.Trusted by the world’s leading technology companies for 25…
"Marketing Manager (m/w/d) - Events & Kooperationen (EZV, 2,5 Jahre befristet)",alexanderthamm,München,"Wir suchen dich ab sofort als Elternzeitvertretung vorerst befristet auf 2,5 Jahre.Data und AI gestalten unseren Alltag.Data ist in deiner DNA?"
(Senior) Integration Developer (m/f/d),FlixMobility,München,You will conceptualise and implement data flows between platforms and applications.Ideally gained know how with event based data streams (e.g. Kafka).
System Engineer,Faurecia,Wolfsburg,"Conduct vehicle actuation logic and data fusion logic fine tuning.Maintenance of a demonstration vehicle based on existing vehicle actuation logic, data fusion…"
Sr Software Developement Engineer,Amazon Development Center DEU,Berlin,“Protecting your privacy and the security of your data is a longstanding top priority for Amazon.Please consult our Privacy Notice (https://www.amazon.jobs/en…
Spezialist im Bereich Biokompatibilität Implantate,Brunel,Heilbronn,Experience in the evaluation of bioanalytical data and in the evaluation of Biocompatibility in accordance to ISO 10993 and EN ISO 7405.
Master-Abschlussarbeit Einsatz digitaler Assistenten im IT Service & Support,Schwarz Dienstleistungen,Neckarsulm,"Die Schwarz IT ist als zentraler IT-Dienstleister für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und…"
"Senior Product Manager, Growth",Grover,Berlin,"Experience working with data and data tools.Academic background in design, engineering, or computer science.Grover offers a simple, monthly subscription model…"
Senior Backend Engineer (m/f/d),FlixMobility,Berlin,"If you’re interested in working on a product that is used every single day and you enjoy working both with mobile and data, read on:We trust in what you do!"
Senior Consultant (m/w/d) im Bereich Datenanalyse am Standort Hamburg,Omnicom Media Group Germany,Hamburg,"Dein Job Du hast Berufserfahrungen im Bereich der Datenanalyse mit Fokus auf Media und Marketing und in der Vermittlung der Ergebnisse gesammelt, gern auch im…"
Masterarbeit zur Implementierung einer Cloud-Architektur für ein automatisiertes Berichtswesen in der Powertrainentwicklung-Variantenkoordination ab Januar 2021,Mercedes-Benz AG,Sindelfingen,Das Team beschäftigt sich mit der Zulassungsvarianten Koordination und gibt den operativen Rahmen des weltweite Produktportfolios für die Fachbereiche der…
"Web Software Developer, Senior",Intelligent Waves LLC,Stuttgart,"Provide assistance to the Government for the preparation of training materials to include delivering the user manual, demonstrating new product features,…"
Werkstudent als Software Backend Entwickler (m/w/d) für KI-Plattform,Symate GmbH von ITsax.de,Dresden,Gestalte mit uns den Bereich der KI-gestützten Prozessoptimierung und unterstütze uns ab sofort (unbefristet Voll-/Teilzeit) und mit vollem Engagement als…
(Senior) Backend Engineer (f/m/d),Planetly,Berlin,"Interest and/or experience in security, data privacy, compliance, and machine learning a plus.As we see ourselves as 'for-purpose - for-profit', we're…"
PhD Student in Computational Biology,Deutsches Krebsforschungszentrum,Heidelberg,"Experience in next generation sequencing data analysis is desired, but not required.The project will involve the analysis of single cell omics data from stem…"
DevOps - Team Pricing & Yield Management (m/f/d),FlixMobility,München,You have a proven record using Python; experience with the Python data science stack is a plus.You will join a team of data scientists and data engineers…
"Senior Software Development Engineer, Amazon Neptune",Amazon Development Center DEU,Berlin,Neptune supports both the Resource Description Framework (RDF) and property graph data models and their respective query languages.
Software Engineer (w/m/d),OTTO (GMBH & CO KG),Hamburg,"Praktische Erfahrung in der Nutzung von Data science toolkits wie Pandas, SciKit-Learn, NLTK, spaCy, fastText.Java | AWS | Python | Scala."
Technical Product Manager (financial processes) (f/m/d),Holidu GmbH,München,"A university degree in informatics, computer science, industrial engineering, physics, computer science, or related STEM fields.Your role in this journey*."
"Phd position ""Dynamics of Power and Decision Making"" (m/f/d)",Alfred-Wegener-Institut für Polar- und Meeresforsc...,Oldenburg,"Related data analysis and outreach activities.Exciting science topics, with opportunities also in technology, administration and infrastructure."
Senior / Expert Java Developer (f/m/d) within Strategic & Corporate Services,SAP,Walldorf,Experience in application architecture and data model design.Work Area: Software-Design and Development.Employment Type: Regular Full Time.
Datenmanager (m/w/d),Herrmann Personaldienste,Leverkusen,Im Mittelpunkt unseres Handelns steht Ihre Zufriedenheit!Die Herrmann GmbH Office + IT Service ist seit 20 Jahren auf die Vermittlung und Überlassung von Fach-…
Senior Backend Engineer (B2B Platform) - Remote,Zizooboats GmbH,Berlin-Kreuzberg,"A transparent data-driven environment where good ideas flourish.Be part of the next big thing in travel and join Zizoo, the world’s leading boat holiday…"
Capgemini Invent: Senior Consultant / Manager (m/w/d) HR Transformation,Capgemini,Berlin,Capgemini Invent ist die weltweite Beratungseinheit der Capgemini-Gruppe für digitale Innovation und Transformation.Be part of our journey.
Senior Consultant (w/m/d) Wealth & Asset Management – Consulting (Financial Services),Ernst & Young,Deutschland,"Gemeinsam zukunftsweisende Lösungen für die Finanzwelt von morgen entwickeln: Das ist das Ziel unserer international auf Banken, Versicherungen und Asset…"
Softwareentwickler Java/Datenmanagement (m/w/d),Deutsche Nationalbibliothek,Frankfurt am Main,Java/Datenmanagement (m/w/d).Wir suchen für den Fachbereich Informationsinfrastruktur am Standort Frankfurt am Main zum nächstmöglichen Zeitpunkt einen…
Softwareentwickler mit dem Schwerpunkt Python,Brunel,Heilbronn,Möchten Sie die nächste Stufe in Ihrer Karriere erreichen?Bei Brunel haben Sie die Möglichkeit; sich bei namhaften Kunden kontinuierlich weiterzuentwickeln –…
(Senior) Manager (w/m/d) - Wealth & Asset Management – Consulting (Financial Services),Ernst & Young,Deutschland,"Gemeinsam zukunftsweisende Lösungen für die Finanzwelt von morgen entwickeln: Das ist das Ziel unserer international auf Banken, Versicherungen und Asset…"
(Senior) Integration Manager (m/f/d),FlixMobility,München,You will conceptualise and implement data flows between platforms and applications.Ideally gained know how with event based data streams (e.g. Kafka).
Capgemini Invent: Senior Consultant / Manager Digital HR Transformation (m/w/d),Capgemini,Berlin,Capgemini Invent ist die weltweite Beratungseinheit der Capgemini-Gruppe für digitale Innovation und Transformation.Be part of our journey.
Data Scientist (Intern),Paintgun,Berlin,"Collaborate with Product, Creative and Performance teams to develope metrics that evaluate performance of data products.In this respect, leads by example."
Praktikant Marketing Analytics/Data Science (m/w/d),ABOUT YOU GmbH,Hamburg,Der Online-Fashionshop ABOUT YOU gehört zu den am schnellsten wachsenden E-Commerce-Playern Europas und wurde bereits mehrfach ausgezeichnet.
Data Scientist (m/f/d),medpex Versandapotheke,Mannheim,"You develop and operate data products based on our data platform using statistics, machine learning and mathematical optimization.What we expect from you."
Big Data Analyst,Zattoo,Berlin,Curiosity for data and the drivers behind various data patterns.Collaborate closely with our data engineers to ensure data quality and consistency.
Werkstudent / Praktikant (m/w/d) / Abschlussarbeit im Bereich Data Science (m/w/d),AstraZeneca,Wedel,Die AstraZeneca GmbH ist die deutsche Tochtergesellschaft des britisch-schwedischen Pharmaunternehmens AstraZeneca PLC.
Data Scientist (m/w/d),reboot GmbH,Mannheim,Reboot ist ein IT-Dienstleistungsunternehmen mit Lösungen und Produkten rund um die Internet- und Informationstechnologie.Unsere Stärke ist unsere Diversität.
Data Scientist (w/m/d),Gesellschaft: NetCom BW GmbH,Ellwangen,"Data Scientist (w/m/d).Warum Arbeiten bei der NetCom BW für uns eine echte Leidenschaft ist?Sicherlich, weil wir uns der großen Verantwortung als Betreiber…"
Data Scientist* / Data Analyst*,E.M.P. Merchandising Handelsgesellschaft mbH,Lingen,"Anforderungserhebung, Konzeptionierung und Umsetzung von Business-Intelligence-Lösungen in enger Zusammenarbeit mit den unterschiedlichen Fachbereichen."
Junior Scientist (f/m/x),Universitätsklinikum Köln AöR,Köln,"The tasks will include conducting data collection, analysis, interpretation with the focus on neuropsychiatric disorders and deep brain stimulation."
Medical Science Liaison,Vifor Pharma,Deutschland,"Attend relevant scientific meetings and conferences and support development of summaries of key data, presentations or symposium."
Data Manager / Data Scientist,European Molecular Biology Laboratory,Heidelberg,"Establish and maintain a data portal that includes records of data provenance, versioning and dependencies.The data manager position is analogous to that of a…"
Wissenschaftliche*r Mitarbeiter*in im Bereich Business Analytics / Data Science,Fraunhofer-Gesellschaft,Heilbronn,Fraunhofer ist die größte Organisation für anwendungsorientierte Forschung in Europa.Unsere Forschungsfelder richten sich nach den Bedürfnissen der Menschen:…
Data Scientist (m/w/d),Constaff GmbH,Ulm,"Das sind wir bei Constaff.Ob Individual- oder Standardsoftware, als branchenübergreifender Fullservice-Dienstleister unterstützen wir unsere Kunden mit…"
"Praktikum im Bereich ""Data Analytics"" Economic & Automotive Intelligence ab Februar 2021",Daimler AG,Stuttgart Untertürkheim,"Die Abteilung ""Economic & Automotive Intelligence"" befasst sich als Teil des Bereichs External Affairs von Daimler mit der Analyse volkswirtschaftlicher…"
Werkstudent (m/f/d) in der Finanzdienstleistungs-IT mit Focus auf Data Science und IT Security,UniCredit Bank,München,Während Ihrer Werkstudententätigkeit in unserem Hause unterstützen Sie die Kolleginnen und Kollegenbei der Konzeption und Gestaltung komplexer Softwaresysteme…
Director Engineering for our Data Insights Team (m/f/d),MOIA,Hamburg,"Drive a data-focused mindset across the entire organization and work effectively with Engineering, Product, and other business areas towards a common goal of…"
Digital Analyst / Data Scientist (m/w/d),Verlagsgesellschaft Madsack,Hannover,Das RedaktionsNetzwerk Deutschland (RND) steht für überregionalen Qualitätsjournalismus.Mehr als 50 Tageszeitungsmarken vertrauen auf unsere hochwertigen…
Junior IT Business Analyst Master Data (f/m/div)*,Infineon Technologies,München,You will be responsible for two of our major product master data applications (based on Oracle) together with one of our experienced IT Business Analysts.
Junior Big Data Engineer (m/f/x),Data,München,"Top-class team of data scientists, data engineers and information management specialists in a pleasant working environment.Which tasks are waiting for you?"
Digital Graduate Program (m/f/d),Marsh and McLennan,Düsseldorf,"Understand the risk and insurance industry and rethink how digitalization and use of data could reshape.With over 35,000 colleagues operating in more than 130…"
Data Reporting and Analytics Manager,Adecco Group,Berlin,Assess current data strategy and management process with a view to enhancing.Support the upload of data to the required systems.
Data Engineer Customer Intelligence (m/w/d),1 & 1 IONOS,Karlsruhe,"DATA ENGINEER CUSTOMER INTELLIGENCE (M/W/D).Bei IONOS arbeiten Sie bei dem führenden europäischen Anbieter von Cloud-Infrastruktur, Cloud-Services und Hosting…"
Visiting Associate,Boston Consulting Group,Berlin,"BCG’s Technology Advantage (TA) practice focuses on helping clients deliver competitive advantage and business superior performance through the use of data,…"
Regulatory Affairs Officer/ Assistant 938,ProductLife Group,Haan,"Bachelor or Master in a science related field, or equivalent experience ( pharmaceutical technical assistant).Good knowledge of regulatory procedures (EU)."
"Geospatial Analyst, Programme Officer (m/f/d)",WWF,Berlin,"Produce compelling data visualizations to communicate conservation challenges and science insights.Perform complex geospatial analysis to develop analytics,…"
Regulatory Affairs Officer/ Assistant,ProductLife Group,Haan,"Contribute to data entry in PLG tools.Bachelor or Master in a science related field, or equivalent experience ( pharmaceutical technical assistant)."
"Intern, Circular Development (mandatory internship)",ICLEI - local governments for sustainability e.V.,Bonn,"For data protection information read our disclaimer and privacy policy on our website.Being enrolled in a relevant subject at a university, such as urban…"
Records/Knowledge Management Specialists,The European Central Bank,Frankfurt am Main,"A bachelor’s degree or equivalent in archives, records management, knowledge management or information science (click here for details on degree equivalences);"
Data Engineer Hotels & Resorts (m/f/d),TUI,Hannover,"Develop the data warehouse in terms of architecture, data model and integration processes.Cooperate in an interdisciplinary team with data scientists and data…"
Ingenieur Assembly & Packaging MEMS Sensors,Bosch Group,Reutlingen,"The sensors enable devices to recognize their surroundings and to transmit the data collected.Education: Diploma or master’s degree in engineering, e.g.…"
Data Integrity Expert - Pharma (m/w/d),Hox Life,Frankfurt am Main,Für ein globales Pharmaunternehmen suchen wir am Standort Frankfurt suchen wir ab sofort einen Data Integrity Expert (m/w/d).
Senior Data Engineer - Product Intelligence & Machine Learning,Babbel,Berlin,"Computer science or related engineering degree and 5 years professional experience as data engineer.Very strong skills in the Python data stack, especially…"
Test Analyst (*),Schenker AG Head Office,Essen,"Good understanding of data bases like SQL and logical query building.Study to university degree level of computer science, information systems, engineering or…"
Subsidiary PMM,Microsoft,München,Analytical skills used to facilitate data-driven prioritization.Microsoft is on a mission to empower every person and every organization on the planet to…
PhD Student in the field of Security and Privacy (f/m/d),Karlsruher Institut für Technologie,Karlsruhe,Attacks against behavioral data-driven applications.Behavioral data anonymization techniques to avoid privacy-.Civil service in TV-L.
Senior Sales Executive - Data & Science (m/w/d),DEFACTO GmbH,Erlangen,Du hat eine Leidenschaft für Sales und verbindest diese mit einschlägigen Projekterfahrungen in den Bereichen Data Management und Data Science?
Dualer Master (m/w/d) im Bereich Optimierung des Prozess- und Data Management,SCMT,Göppingen,Bei unserem Partnerunternehmen Steinbeis TZLOG - Transferzentrum Logistik & Fabrikplanung verantworten Sie eigenständig ein Studienprojekt im Bereich…
Dualer Master (m/w/d) als Junior Change Manager im Bereich Business Intelligence und Data Warehousing,SCMT,Nürnberg,Bei unserem Partnerunternehmen der Rietzler Gruppe GmbH verantworten Sie eigenständig ein Studienprojekt im Bereich Change Management und werden während des…
(Junior) Specialist (m/f/d) Consumer Panel (befristet auf 2 Jahre),GfK,Nürnberg,"We connect data, science and innovative digital research solutions to provide answers for key business questions around consumers, markets, brands and media."
Machine Learning Engineer (m/f/d),GfK,Nürnberg,"Optimize data science and machine learning models using code optimization, high performance computing and real-time techniques.Host manager: Chapter Lead MLE."
ETL/Integration Developer – Ab Initio (m/f/x),Data,München,"Analyse data sets and data models.Top-class team of data scientists, data engineers and information management specialists in a pleasant working environment."
Internship Strategic Marketing for GORE-TEX Lifestyle Garments (f/m/d),W.L. Gore,München,"You know how to interpret data with an eye for the essential.About Us: Gore is a materials science company focused on improving lives through discovery,…"
WELLA- Specialist Regulatory Affairs (terminated 12 months),coty,Darmstadt,"Collect, organize, assess fragrance-related information including handling of confidential data, interactions with fragrance houses and multi-functional teams…"
Innovation Project Manager ‏ (d/f/m),Henkel,Düsseldorf,"Drive master data accuracy within Planview.HENKEL IS FOR THOSE WHO STEP UP.At Henkel, you can make a difference and craft your career."
Digital Consultant,Boston Consulting Group,Berlin,"BCG’s Technology Advantage (TA) practice focuses on helping clients deliver competitive advantage and business superior performance through the use of data,…"
ADAS Application Engineer (f/m/d),Renesas Electronics Europe GmbH,Düsseldorf,"An Eclipse-based toolchain featuring a high-level compiler, hardware acceleration simulators, and detailed analysis and profiling tools will support your…"
Working student (m/f/d) in Risk Management in the Risk Controlling Team (RCSE),Allianz SE (global headquarters),München,"Further development and maintenance of an integrated reporting tool for AZ SE used to feed data into ORSA Report, quarterly Closing Reports and Quarterly…"
Working Student (f/m/d): Development of XML Module to Simplify Working with XML Data in ABAP,SAP,Sankt Leon-Rot,"Bachelor/Master student (f/m/d) of computer science, natural science or mathematics.Design and implementation of APIs for working with XML data."
Junior / Senior BI Engineer (f/m/d),WOW Tech Group,Berlin,You will work hand-in-hand with the data science team to bring new data science algorithms into our BI world.The WOW Tech Group is one of the global leaders in…
Cloud Data Engineer (m/w/d),Constaff GmbH,Home Office,"Das sind wir bei Constaff.Ob Individual- oder Standardsoftware, als branchenübergreifender Fullservice-Dienstleister unterstützen wir unsere Kunden mit…"
Full Stack Web Developer,SolaVieve Technologies GmbH,Home Office,TELEMEDICINE REMOTE WORKING – HEALTH & WELLNESS.SolaVieve is a progressive technology and operations company focused on building communities worldwide around…
Embedded Software Developer (m/f/d),smartmicro,Braunschweig,"Experience with data sheets, schematics and common measurement is a plus.Smartmicro is a specialist in Radar technology."
Frontend BI Developer (m/w/d),Constaff GmbH,Home Office,"Das sind wir bei Constaff.Ob Individual- oder Standardsoftware, als branchenübergreifender Fullservice-Dienstleister unterstützen wir unsere Kunden mit…"
Data Engineer Hotels & Resorts (m/w/d),TUI,Hannover,Für Dich ist data driven nicht nur ein Buzzwort?Für die TUI InfoTec GmbH in Hannover suchen wir zum nächstmöglichen Eintrittstermin einen: Data Engineer Hotels…
Regulatory Expert (m/w/d) - befristet bis 30.11.2022,Sanofi,Frankfurt am Main,"Skills for handling of internal data management systems and documentation tools.Ph.D or Master in a science/health field (eg, Chemistry, Pharmacy, Pharmacology…"
W2-Professur “Mathematical Optimization”,Technische Universität Bergakademie Freiberg,Freiberg,"Mathematical optimization with applications in data science or machine learning,.Cooperate with other professors and for interdisciplinary collaboration,…"
Application Engineer (f/m/d) - Electronic Cables and Components,W.L. Gore,Nürnberg,"About Us: Gore is a materials science company focused on improving lives through discovery, product innovation and rewarding careers for our Associates."
Partner Technical Engineer (m/f/d),Splunk,Düsseldorf,"A knowledgeable understanding of the business challenges, drivers, technology, and market challenges of big data/machine data in different verticals."
Data Scientist,Brunel,Würzburg,"Sie bringen gute Praxiskenntnisse in Spark, Hadopp, SQL, NoSQL mit- Ebenfalls gute Praxiskenntnisse in den Cloud Plattformen wie AWS, Azure sowie in Data…"
Senior Big Data Engineer (m/f/x),Data,München,"Top-class team of data scientists, data engineers and information management specialists in a pleasant working environment.Which tasks are waiting for you?"
Lab Informatics Sales Specialist WEU (all genders),Merck KGaA,Darmstadt,Preference will be given to candidates with post graduate business or digital science degree.Bachelor degree or higher in a relevant natural science (Chemistry…
UI Developer (f/m/d): SAP MultiCloud - Data Custodian,SAP,Dresden,Data Custodian’s purpose is empowering customers with 360-degree transparency and effective controls suitable for their data privacy and protection objectives.
Professional Services Engineer,Enghouse,Leipzig,"Bachelor in in computer science, data processing, engineering or similar or experience with system development and customer support."
"Business Development Specialist, LS Europe (m/w/d)",ATS Automation Tooling Systems Inc.,München,We are looking for colleagues who want to work with us today to further develop and help shape the automation solutions of tomorrow.T +49 89 427 221-342.
Business Analyst im Bereich Digital Assets Claims (m/w/d),Allianz Deutschland AG,München,"Die Versicherungsbranche ändert sich mit hoher Geschwindigkeit in Richtung Digital Economy.Als Allianz haben wir den Anspruch, an der Spitze dieser…"
KT Lead Backup/Storage,Hadron Finsys GmbH,Berlin,"Hands on experience with SAN topology & performing activities zoning, load balancing for data paths and multipathing software."
Team Leader (m/f/d),Leibniz-Gemeinschaft,Trier,Become part of the open science movement.Identifying promising partners for data cooperations and managing common projects.Team Leader (m/f/d).
Senior ETL/Integration Developer – Ab Initio (m/f/x),Data,München,"Analyse data sets and data models.Experienced in designing, developing and delivering data integration/data extraction solutions.What do we expect from you?"
Senior Frontend Engineer (m/w/d),Orbit Ventures,Deutschland,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
Praktikant Preis- und Volumenplanung für Sonderausstattungen (w/m/x),BMW AG,München,"EIN GUTES PRAKTIKUM IST PRAKTISCH NIE THEORETISCH.Nur wenn Experten ihr Fachwissen und ihre Begeisterung teilen, entsteht ein Workflow, in dem Ideen fließen."
Team Lead* BI-Analytics,E.M.P. Merchandising Handelsgesellschaft mbH,Lingen,Fachliche und disziplinarische Führung des BI-Analytics Teams bestehend aus Data Engineers und Data Scientists/Analysts.
(Senior) Developer (f/m/d) - Data Warehouse Cloud Foundation team,SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.To strengthen our team, we are looking for a (Senior) Developer who would like to…"
Python Developer (m/f/d),e-bot7 GmbH,München,With our expert team of application developers and data scientists we work closely together with our customers to always be ahead of the game and to create…
Expert Consultant,Boston Consulting Group,Berlin,Developed IoT and industrial data security standards to enable digital factories for a global brewing company.The responsibilities of this role include:
Master thesis in the field of proteomics,PreOmics GmbH,Martinsried,"Basic knowledge in data analysis including database searches and software for quantitative proteomics is desirable.Job Types: Full-time, Temporary."
Studentische Aushilfe (m/w/d) Cross Media Design am Standort Düsseldorf,Omnicom Media Group Germany,Düsseldorf,"Du möchtest Erfahrung sammeln, wie Kreation Marketing erfolgreicher macht?Dann bist du hier richtig.Du unterstützt mit eigenen kreativen Ideen und Ansätzen,…"
