title,company,location,description
Business Analysis Experts for multiple projects in Directorate General Information Systems,The European Central Bank,Frankfurt am Main,Experience with data modelling techniques for reporting and advanced analytics of regulatory data (e.g. data point models);
"Bioinformatiker, Biologe - RNA-Analyse, Perl (m/w/d)",Axolabs GmbH,Bayreuth,Join Axolabs to help achieve science for a safer world!Axolabs ist ein weltweit führendes Auftragsforschungsunternehmen auf dem Gebiet der Oligonukleotid…
Two PhD positions in Biophysics (f/m/d),Leibniz-Forschungsinstitut für Molekulare Pharmako...,Berlin,"Furthermore, we develop new methods to determine atomic resolution structures from combining NMR and cryo-EM data (Zinke et al., Nature Comm 2020)."
Postdoctoral position (TV-L E13) - Computational Biologists,Technische Universität München,München,One focus will be on predicting antibiotic resistance to Helicobacter pylori based on genomic and additional clinical data.
Client Assurance Assistant Director,Ernst & Young,Frankfurt am Main,Understanding of security related regulatory and data privacy concerns globally.It’s all about client satisfaction and assurance that EY will protect client…
Digital Business Developer (w/m/d),HUK-COBURG Versicherungsgruppe,Coburg,"Vollzeit, ab sofort in Coburg, unbefristet.Berufserfahrene und Einsteiger finden bei uns neben einem tollen Team aus mehr als 10.000 netten Kollegen und über…"
Software Development Engineer – AWS Machine Learning,Amazon Development Center DEU,Berlin,"Experience with Machine Learning, data mining, and/or statistical analysis tools.Experience in data structures, algorithm design, complexity analysis, object…"
(Junior) Developer - Migration & Replication Technology (f/m/d),SAP,Walldorf,University degree in computer science or related technical discipline.The Migration & Replication Technology Team based in Walldorf builds functionality to…
Customer Success Manager (EMEA),In Mind Group,München,"Quantitative and analytical skills with the capacity to independently build convincing, data-driven proposals.You like to take over responsibility."
VP Clinical Lab Operations (m/w/d),CENTOGENE GMBH,Rostock,By bringing together more than 500 individuals from 50 different countries to transform clinical and genetic data into medical solutions for patients.
Wissenschaftliche*n Mitarbeiter*in (w/m/d),Hochschule Mannheim,Mannheim,"Mannheim University of Applied Sciences.Die Hochschule Mannheim ist eine moderne Campus-Hochschule, die in neun Fakultäten etwa 5.500 Studierende qualifiziert."
Wissenschaftliche*r Mitarbeiter*in (m/w/d),Universität Bielefeld,Bielefeld,Mitarbeit im Teilprojekt 4 „Establishing an innovative research and teaching data infrastructure“.Wissenschaftliche*n Mitarbeiter*in (m/w/d).
3D Technical Artist (m/f/d),PARADOX CAT GmbH,München,"You have the ambition to create optimized 3D data, textures and shaders.Completed studies in media or computer science or a comparable qualification."
Co-Founder & COO @ Zenmieter B2B PropTech Startup (f/m/d),Stryber GmbH,Berlin,"Bachelor's or Master's degree with outstanding academic results, preferably in the field of business, science or engineering.This is where you come in."
"Account Manager, North Germany (m/w/d)",Leica Biosystems,Nußloch,Manage and update pipeline data in provided CRM tools.The Account Manager is responsible for generating revenue and market share for Leica Biosystems products…
Performance Manager (all gender),Havas,Frankfurt am Main,"Zur Ergänzung des bestehenden Teams suchen wir eine/n.Du bist verantwortlich für die Konzeption, Planung, Umsetzung und Optimierung aller digitalen Performance…"
Lehrstuhl für AI Engineering (W3),Universität Passau,Passau,"Die Universität Passau genießt durch exzellente Forschung, innovative Lehre und ein dich-.Tes internationales Netzwerk hohe Sichtbarkeit und Ansehen."
Wissenschaftliche*r Mitarbeiter*in (m/w/d),Universität Bielefeld,Bielefeld,Für die Fakultät für Gesundheitswissenschaften suchen wir zum nächstmöglichen Zeitpunkt in.Wissenschaftliche*n Mitarbeiter*in (m/w/d).Es handelt sich um eine.
Working Student (m/f/d) within Cat Risk Management Team at Allianz Reinsurance,Allianz SE Reinsurance,München,"Master student in any natural science/geoscience discipline, mathematics or related discipline.Furthermore, you support the processes around insurance exposure…"
Senior Regulatory Affairs Specialist,Clinical Solutions,Berlin,"We combine deep science with deep data from advanced technological platforms, then layer on specialized expertise in the design and execution of targeted,…"
Lehrstuhl für AI Engineering (W3) - englische Fassung,Universität Passau,Passau,Generating test data and adversarial examples.Please visit www.uni-passau.de/en/university/current-vacancies for our data privacy.He or she will have.
"Full-stack Engineer, Remote (m/f/x)",payever,Hamburg,Implement security and data protection.Investors and partner include Santander and Microsoft.5.000 businesses in 4 countries.Fast execution on good ideas.
IT Technology Associate Consultant (f/m/d),SAP,Sankt Leon-Rot,Knowledgable with data managment/analysis programing including SQL.Understanding of how to manage Software data normalization processes.WHAT YOU GET FROM US.
Business Strategy Director (all gender),Havas,Frankfurt am Main,Zur Verstärkung unseres Teams suchen wir eine/n:Business Strategy Director (all gender).Du bist verantwortlich für die Top-Level Marketing-Strategieberatung…
Wissenschaftliche*r Mitarbeiter*in (m/w/d),Universität Bielefeld,Bielefeld,"Ab, die sozialen Folgen der algorithmischen Wende der Vorhersage in Verbindung mit big data und maschinellem Lernen.April 2021 in Vollzeit eine*n."
Lehrstuhl für Künstliche Intelligenz im Strafrecht (W3) - englische Fassung,Universität Passau,Passau,Please visit www.uni-passau.de/en/university/current-vacancies for our data privacy state-.The University of Passau owes its strong visibility and good repute…
Tricare Beneficiary Services Representative,Leidos,Teveren,"Maintain electronic system/paper files and data integrity.Leidos is a Fortune 500® information technology, engineering, and science solutions and services…"
1st Level Support Engineer (m/f/x),Celonis,München,… have Experience with data analytics (would be an advantage).... have a B.Sc. degree in computer science or a equivalent qualification.
Senior Analyst Customer-Centric Pricing (f/m/d),Zalando,Berlin,Passion to find data-driven answers to complex issues and challenging questions with limited guidance from start to finish.WHERE YOUR EXPERTISE IS NEEDED:
Agile Software Testing,Qimia,Hannover,Knowledge of primary database engines with a demonstrated ability to write complex queries to be used for data validation and troubleshooting.
Clinical Data Analyst (m/w/d),Herrmann Personaldienste,Leverkusen,Im Mittelpunkt unseres Handelns steht Ihre Zufriedenheit!Die Herrmann Personaldienste GmbH ist seit 25 Jahren auf die Vermittlung und Überlassung von…
"Sr. Program Manager, EMEA, Selling Partner Abuse",Amazon Deutschland Servcs GmbH,München,"Experience working with machine learning models and data science teams.You must be able to present complex information in a concise manner in written English,…"
Senior Professional Services Consultant,Talend,Bonn,Talend is a global leader in data integration and data integrity.A true lover of data.We help companies take their data from chaos to clarity by delivering…
2 Research Associates / Postdocs (subject to personal qualification employees are remunerated according to salary group E 13 TV-L),Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Processed, as well as further information about data…"
Product Manager - Logistics (m/f/d),FERNRIDE GmbH,München,"A degree in economics, logistics, computer science, or related field.Excellent knowledge in prioritizing a product backlog and building a product road-map…"
Senior Technical Architect,GfK,Nürnberg,"We connect data, science and innovative digital research solutions to provide answers for key business questions around consumers, markets, brands and media."
IT Administrator - Endpoint Security (f/m/d),BayWa r.e.,München,A degree in computer science/mathematics or business informatics or similar.BayWa r.e. renewable energy GmbH is responsible for activities in the field of…
Amazon Redshift - Sr. Software Development Engineer,Amazon Development Center DEU,Berlin,"Using Amazon Redshift makes it simple and cost-effective to analyze all your data seamlessly.You are data and metric driven, and obsessively concerned about…"
Medical Manager Specialty (d/f/m),Sandoz,München,1996! In this year Sandoz initiated the world’s first biosimilar development program.Over 20 years of experience in biosimilar development have equipped us…
Product Owner Platform (Job Ref. 1500),Mondia,Hamburg,"You have a master's or bachelor’s degree in computer science or similar.Knowledge of software development lifecycle tools such as Jira, Jenkins; and data…"
Professur (W3) für Wirtschaftsinformatik mit Schwerpunkt Nachvollziehbare KI-basierte Betriebliche Informationssysteme (m/w/d) - englische Fassung,Universität Passau,Passau,Please visit www.uni-passau.de/en/university/current-vacancies for our data privacy state-.The University of Passau owes its strong visibility and good repute…
Software Engineering Manager - Vendor & Billing Foundation (f/m/d),Delivery Hero,Berlin,Rock solid computer science fundamentals in data structures & algorithms.Experience in running & maintaining a (micro-)service environment with decoupled…
Sales Manager – Western & Central Germany,Integrated DNA Technologies,Köln,"Research and organize quantitative data and information to implement effective sales strategy.Are you a scientist, passionate about sales and do you wish to…"
Global IT Business Process Lead Health Sciences (HS),NSF International,Hamburg,"Assists in the development and management of NSF systems architecture, policies and protocols for communication and data exchange, and integration or connection…"
Senior Solution Engineer- UK & I,Contentful,Berlin,"By clicking ""Apply for this job,"" I acknowledge that I have read the ""Contentful's Candidate Privacy Notice"", and hereby acknowledge and accept the collection,…"
"Sr. Program Manager, Italy, Selling Partner Abuse",Amazon Deutschland Servcs GmbH,München,"Experience working with machine learning models and data science teams.You must be able to present complex information in a concise manner in written English,…"
Senior SAP Payroll Developer,European Molecular Biology Laboratory,Heidelberg,"Excellent understanding of data migration concepts.In depth understanding of SAP HR data processes and reporting.In this role, you will be responsible for:"
Inhouse Consultant (m/f/d) SAP BW/BI,Döhler,Darmstadt,"Within the framework of LSA++ architecture you define, design and optimize central IT solutions (data providers, reports and SAC Dashboards) for global…"
Cloud Developer - Data/Analytics (m/w/d),DuMont.next,Köln,"Cloud Developer - Data/Analytics (m/w/d).Du verfügst über sehr gute Kenntnisse in Analyse, Design, Entwicklung und Integration komplexer Anwendungen und…"
Studentische MitarbeiterIn,com2m,Dortmund,"Studentischen Mitarbeitern bieten wir verschiedene Möglichkeiten im Umfeld von Java, Web, Cloud und Data Science inkl. der Betreuung von Abschlussarbeiten."
Cloud Solution Architect/ Cloud Consultant (m/f/d),T-Systems International GmbH,Bonn,"You have a Bachelor degree, preferably but not necessarily in engineering or computer science.Expert working experience in a cloud environment in four or more…"
Big Data Consultant (m/w/d),Greifenberg Personalberatung & Recruitment,Köln,Unser Kunde ist ein Kölner Traditionsunternehmen aus dem produzierenden Gewerbe.Mit seinen rund 4.100 Mitarbeitern produziert und vertreibt das Unternehmen…
Head of Master Data and Analytics (BI) bei der IT-Gesellschaft eines marktführenden Retail-Unternehmen der Lifestyle Branche (m/w/d),IT-Personalberatung Dr. Dienst & Wenzel GmbH & Co....,Düsseldorf,Als Head of Master Data and Analytics (m/w/d) verantworten Sie eine wichtige Führungsposition für die bereits erfolgreich gestartete Digitalisierung des…
Senior Engineering Manager - Ad Tech (f/m/x),Wayfair,Berlin,"B.S. or equivalent experience in computer science/related field.The Ad Tech Engineering team is responsible for building Wayfair's class leading, data centric…"
Business Development Executive (m/f/d) Solution Sales,Johnson Controls,Berlin,"Prefer 5+ years of demonstrated experience in software sales, data analytics, RFID or other technology solutions sales.Drives pipeline growth and maturation."
Senior Backend Engineer (Golang) - Location (f/m/d),Delivery Hero,Berlin,Experience with Geo-data manipulation.Good understanding of basic algorithms and data structures.Want to be a Hero?Coaching and mentoring team members.
Senior 3D Technical Artist (m/f/d),PARADOX CAT GmbH,München,"You have the ambition to create optimized 3D data, textures and shaders.Completed studies in media or computer science or a comparable qualification."
"Senior Software Engineer, Analytics Platform",Argo AI,München,"Experience with Data Warehousing and data design.Work closely with functional teams at Argo AI to understand their data requirements, educate and evangelize…"
Solution Architect (f/m/d),NewStore,Berlin,"Preferably university qualifications in a technical field such as engineering or computer science.Technical background of at least 5 years, hands on developing…"
W2 Professur für Digitalisierung im Gesundheitswesen,Technische Hochschule Nürnberg,Nürnberg,An der Technischen Hochschule Nürnberg ist zum 1.September 2021 oder später eine Professur der BesGr W 2 für das Lehrgebiet.
Experte (w/m/d) Finance Reporting Systeme,Siemens Energy,München,"Entwickeln, worauf es wirklich ankommt.Wir erzeugen Energie, um unsere Städte mit Licht und Wärme zu versorgen.Verändern Sie mit uns die Welt von morgen."
Senior UX Designer (m/f/d),Relayr,Berlin,"We unleash data insights from existing equipment, machines and production lines to improve our customers’ business outcomes.Please apply using the link:"
"Wissenschaftliche Mitarbeit (Doktorand/in oder Postdoc, m/w/d) im Fachgebiet Datenbanken und Informationssysteme",Leibniz Universität Hannover,Hannover,"Leibniz Universität Hannover - Fakultät für Elektrotechnik und Informatik - Institut für Praktische Informatik.(EntgGr. 13 TV-L, 100 %)."
Lead Product Manager,SmartRecruiters Inc,Berlin,Leverage data science to generate flexible and accurate models to drive user behavior.Your decisions are influenced by data.We would like to hear from you.
Senior Software Engineer (m/f/d) - Golang,Arabesque,Frankfurt am Main,"S-Ray®: a dedicated data business, focused on providing the market with corporate sustainability data.You have a strong computer science and programming…"
Senior Java Developer- Software Engineer,SHS Consulting,Kirchzarten,"Deep understanding of Java, data structures, concurrency and multi-threading, run time VM, garbage collection, web-based request handling, servlets and filters…"
IT Systemadministrator Server Operations (m/f) Germany,Job Impulse,Mainz,You must have a degree in computer science (d/m/w) or a related professional background and at least five years of professional experience in Windows-based…
Cyber Risk Manager (m/f/d) in Group Information Security,Allianz SE (global headquarters),München,"Govern and lead key global security initiatives and solutions that strengthen Allianz’ cyber resilience, ensure regulatory compliance, minimize risks of data…"
Junior Java Developer (f/m/d) GRC Cloud applications- Finance,SAP,Walldorf,"Degree in information technology, computer or natural science, engineering or equivalent subject.The role requires permanent exploration of new technologies…"
Senior / Lead Backend Developer (Ruby) (f/m/d),Comgy GmbH,Berlin,"You build and maintain our APIs, infrastructures and data pipeline.You implement highly scalable solutions with state-of-the-art technologies together with our…"
Teamleiter Buchhaltung (m/w/d) Herausforderung im Mittelstand,co-ship consult GmbH,Bielefeld,"Teamleiter Buchhaltung (m/w/d) - Herausforderung im Mittelstand.Großraum Ostwestfalen (Bielefeld, Paderborn, Gütersloh, Hamm)."
Requirements Engineer / Enterprise Architect (m/w/d),AVANTGARDE Experts,Koblenz,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
Senior Internal Auditor,Brunel,Aachen,Möchten Sie die nächste Stufe in Ihrer Karriere erreichen?Bei Brunel haben Sie die Möglichkeit; sich bei namhaften Kunden kontinuierlich weiterzuentwickeln –…
(Senior/ Expert) Developer (f/m/d) - Security Validation Project Lead,SAP,Sankt Leon-Rot,"Master’s degree in natural science or a related discipline like in computer science, information systems, mathematics.About the Security Validation Team."
Data Scientist - Customer Analytics,dkb,Berlin,Data Scientist - Customer Analytics (m/w/d).Wir von der DKB sind immer in Bewegung und stets auf der Suche nach der besten Lösung.
Working Student (f/m/d) Data Analytics and Sourcing,Siemens Treasury GmbH,München,We are looking for students (> 6 month) from highly quantitative disciplines who wish to work in data analytics or computational science.
Associate Data Scientist (m/w/d),ProSiebenSat.1 Digital,München,Für unseren Standort Unterföhring bei München suchen wir:Associate Data Scientist (m/w/d).In der ProSiebenSat.1 Digital Data GmbH konsolidieren wir die in der…
"Praktikum Data Science, Machine Learning und Quantum Computing",Trumpf,Ditzingen,"Profitieren Sie von anspruchsvollen Aufgaben und Projekten, die Sie eigenständig bearbeiten, einer guten Betreuung sowie von zahlreichen Angeboten für…"
Data/ML Engineer (m/f/d),Axel Springer,Berlin,Data-warehouse structures (data marts) to meet business operation needs.Data manipulation and training/evaluation solutions to help our research on the data.
Regulatory Data Scientist (m/w/d),Bayer,Monheim,"Ph.D. mit Berufserfahrung oder M.S. mit langjähriger Berufserfahrung in einer Disziplin der Datenwissenschaft (z.B. Statistik, Mathematik, Informatik,…"
C++ Developer (f/m/d),censhare GmbH,München,"Good overall understanding of agile software development, data structures and algorithms.C++ Developer (f/m/d).You are a C++ Developer for MacOs and Windows?"
Data Modeler (f/m/d),Aquila Group,Hamburg,"Working with the data team to create conceptual data models and data flows.As a data modeler, you will be working closely with data architects and data…"
Working Student Customer Success (f/m/x),plista GmbH,Berlin,"Plista is a global platform for data-driven native advertising in premium editorial environments and offers advertisers and publishers direct, single-source…"
Outreach Assistant (Family Assistance Programme),International Organization for Migration,Berlin,"Platforms, enter required beneficiary data and activities;Classification : General Service Staff, Grade G4.Reference Code : SVN-DE1-2020-22-EXT."
Thesis or Student Project: LiDAR Data Processing,Blickfeld GmbH,München,"⟋ Object classification of 3D LiDAR data.⟋ Create a LiDAR data showcase with Web technology (Javascript).⟋ Reliably find markers in 3D LiDAR data (ROS, PCL)."
"Intern / Working Student Full-Stack Developer (m,w,d)",Digitale Strickmanufaktur PoC GmbH,Düsseldorf,"Education: Advanced studies in computer science or related technical field.Proficiency in Client/Server programming ideally with REST, data structures and…"
Big Data Solution Architect (m/f/d),Allianz SE (global headquarters),München,Experience in data analytics and data warehousing.Familiar with the handling of large data sources.Our mission is to transform insurance processes and to…
Internship - EDEN ISS,DLR - Deutsches Zentrum für Luft- und Raumfahrt,Bremen,Strong affinity with human space flight and/or horticultural science.Analysis of telemetry with respect to the EDEN ISS space analogue greenhouse data.
Engagement Support Officer,CDP Europe,Berlin,"Love for data and information and utilizing it to change the world;Over 8,400 companies with some 55% of global market capitalization disclosed environmental…"
Werkstudent Compliance (w/m/d),European Commodity Clearing AG,Leipzig,"Topics including data protection and anti-financial crime;Www.ecc.de or follow us on Twitter, LinkedIn and Xing.As part of EEX Group, we."
Research Assistant “Simulation of Radiation heat transfer”,Technische Universität München,München,"Please note our data protection information according to Art.By submitting your application, you confirm that you have taken note of the TUM's data protection…"
"Metrology and Materials Engineer, Cell (m/w/d) - Gigafactory Berlin-Brandenburg",Tesla,Grünheide,Proficient in data analysis / interpretation and presentation of experimental data.6+ years’ relevant physical science experience.
Data Engineer (m/w/d),Alexander Thamm GmbH,Leipzig,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzten!Einen kleinen Überblick findest du hier:"
Working Student - Backend Developer (m/f/d),growney GmbH,Berlin,"If you would like to join our team, please follow the instructions at https://growney.de/jobs/job-part-time-backend-developer and notice our data protection…"
Dualer Student (m/w/d) Wirtschaftsinformatik mit Schwerpunkt Data Science in Düsseldorf (2021),Vodafone,Düsseldorf,"Bist Du bereit für eine Zukunft, die dank neuer, digitaler Technologien so aufregend sein wird wie nie?Bist Du bereit für Vodafone?So triffst Du z.B."
Real World Data Scientist (m/f/d),Hays,Basel,"Develop data strategy & gain access to data: Develop strategic plans to access fit-for-purpose data sources to support evidence generation, and gain access to…"
Praktikum/Abschlussarbeit im Bereich Elektromobilität/Data-Analytics,umlaut AG,Böblingen,"Du bist Student/in der folgenden Fachbereiche: (Wirtschafts-)Informatik, Softwaretechnik, Mathematik, Data Science, Machine Learning, Physik, Chemie o. ä."
Manufacturing Process Engineer (m/w/d),Texas Instruments,Freising,Participate in data/material analysis and problem resolution.Texas Instruments Incorporated (TI) is a global semiconductor design and manufacturing company…
Senior Data Engineer - Quick-Commerce (f/m/d),Delivery Hero,Berlin,"Identify, debug and resolve data availability, data accuracy and data quality issues in a complex, fast changing environment.Want to be a hero?"
Research Assistant (f/m/d) - In Vivo Pharmacology /Fibrosis,Evotec,Göttingen,"Proficiency in data analysis software, such as Excel and GraphPad Prism (or similar) is required.Leveraging these skills and expertise the Company intends to…"
DevOps Engineer,X1 Group,Deutschland,"Founded in 2015, scoutbee brings together expertise from purchasing, operations, engineering and data science to transform the way organizations discover and…"
Junior Data Software Engineer (m/w/d),Alexander Thamm GmbH,Köln,Deine Aufgaben als Junior Data Software Engineer bei \[at] sind vielfältig!Einen kleinen Überblick findest du hier:Frontend-Erfahrung mit Angular oder React.
Validation Engineering Intern (m/f/d),Texas Instruments,Freising,Texas Instruments Incorporated (TI) is a global semiconductor design and manufacturing company that develops analog ICs and embedded processors.
Tech Recruiter Freelance (m/f/x),KONUX GmbH,Home Office,We strive to help industrial companies improve their maintenance and performance decision making in a data-driven world.Capacity: Full-time (40 hrs per week).
Master of Science (M.Sc)(w/m/d) Start 2021 (VT/STAR) in München,SAP,Hallbergmoos,"Work Area: Education and Training.Die SAP wurde 1972 von fünf Kollegen ins Leben gerufen, die etwas Neues auf die Beine stellen wollten."
Applications Engineer Intern (m/f/d),Texas Instruments,Freising,"Working knowledge of data mining.Interpret data, formulate reports and make recommendations.Ability to interpret large amounts of data and to multi-task."
Senior Data Engineer (m/w/d),Alexander Thamm GmbH,Leipzig,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzten!Einen kleinen Überblick findest du hier:"
Research assist­ant - salary grade E13 TV-L Ber­liner Hoch­schu­len,Technische Universität Berlin,Berlin,"Please find our data protection notice acc.Successful candidates must have completed a university degree (Diplom, Master or equiva-lent) in computer science,…"
Expert Data Engineer (m/w/d),Alexander Thamm GmbH,Köln,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzten!Visualisiere Daten für verschiedene Zwecke."
Applikations- und Software-Engineer (m/w/d) für Industrie 4.0 und Data Science (FDC),ELMOS Semiconductor,Dortmund,"Erfolgreich abgeschlossenes Studium der Informatik, Elektrotechnik oder einer ähnlichen Fachrichtung oder eine vergleichbare Ausbildung im IT-Umfeld mit…"
(Ass.) Developer (f/m/d)- Central Engineering Master Data Orchestration,SAP,Walldorf,Our mission is to support loosely coupled integration of shared master data in the cloud and hybrid landscapes.Work Area: Software-Design and Development.
"Scientific employee (m/f/d) with a degree Dipl.-Ing. (Univ.)/ M. Sc. in fluid mechanics, computational engineering",Technische Universität München,München,"Please note our data protection information according to Art.By submitting your application, you confirm that you have taken note of the TUM's data protection…"
Expert Consultant,Boston Consulting Group,Berlin,Have gained experience from working with data science teams as part of data driven digital marketing.Have a proven track record of leading a data driven…
Sales Director - North and Central Europe,1plusX AG,Hamburg,Our predictive marketing technology enables leading media companies and brand marketers to unlock the full potential of their data.What’s in it for you?
Senior Frontend Deveорer,X1 Group,Deutschland,"Founded in 2015, scoutbee brings together expertise from purchasing, operations, engineering and data science to transform the way organizations discover and…"
Sales Engineer,1plusX AG,Hamburg,Our predictive marketing technology enables leading media companies and brand marketers to unlock the full potential of their data.What’s in it for you?
"Precision Medical Liaison DACH, Oncology - Precision Medicine",Amplity Health,Deutschland,"A wide range of vital support solutions-each of which serves all of the company's message delivery channels-includes recruiting, training, performance…"
Backend Engineer (Golang),Zattoo,Berlin,Bonus: A BS/MS degree in computer science or similar discipline.Write and maintain systems that collect and preprocess large scale log data.
Application Specialist,Marel,Kehl-Goldscheuer,"Deliver input for and execute data migration tasks, analyze data quality and define data cleansing opportunities.A solution driven mentality and ability."
Mehrere Research Engineers* für Knowledge Graphs (Dresden),Fraunhofer-Gesellschaft,Dresden,Fraunhofer ist die größte Organisation für anwendungsorientierte Forschung in Europa und wurde 2019 in den Kategorien »Forschung« und »öffentlicher Sektor« des…
Engineer (Systems),NATO - OTAN,Geilenkirchen,"University degree in computer science, software engineering, information technology, information systems, or related discipline, or University Degree coupled…"
IT-Projektmanager mit Schwerpunkt Data Science (w/m/d),Futrue GmbH,Gräfelfing,"FUTRUE ist ein international tätiger Healthcare Incubator, der mit mehr als 20 Unternehmen und mehr als 70 Arzneimittelzulassungen, u. a. in den Bereichen…"
Data Architect (m/w/d),Alexander Thamm GmbH,Leipzig,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzen!Einen kleinen Überblick findest du hier:"
Senior Data Engineer (m/f/d),FREE NOW,Hamburg,Designs data integrations and data quality framework.Performs data analysis required to troubleshoot data related issues and assist in the resolution of data…
Working Student (m/f/x),New Work Young Professionals GmbH,Hamburg,"You can independently query SQL with data from a relational database, e.g. To perform data comparisons for the quality assurance of development results."
Working Student Polish Copywriting – Amazon SEO (f/m/d),Finc3 Commerce GmbH,Hamburg,This position is also open for students in other fields – for example science or philosophy – with an interest in the tasks listed above.
Infrastructure Engineer Frankfurt,DE-CIX Management GmbH,Frankfurt am Main,DE-CIX takes the protection of your personal data very seriously and strictly complies with the regulations of the data protection statutes.
(Senior) Data Engineer (f/m/d) - Global Data,Delivery Hero,Berlin,"Develop data set processes for data modelling, mining, and production.Strong experience with Google cloud data warehouse BigQuery.Want to be a Hero?"
IT-Projektmanager mit Schwerpunkt Data Science (w/m/d),FUTRUE,Gräfelfing,"IT | FUTRUE | Gräfelfing.FUTRUE ist ein international tätiger Healthcare Incubator, der mit mehr als 20 Unternehmen und mehr als 70 Arzneimittelzulassungen, u.…"
CYS Facility Director NF-04,US Department of the Army,Landstuhl,"The ability to plan and organize work, analyze problems to identify significant factors, gather pertinent data and recognize solutions.This job is open to."
Campaign Manager France (m/f/d),Bonial,Berlin,"Our data-driven decision making empowers our mission and how we work.You have strong analytical skills – meaning ability to spot trends, optimization levers…"
Senior Business Analyst,Miratech,Frankfurt am Main,"Bachelor or MSc degree in computer science, finance, or related field.Experience with a broad range of methods and tools, including use cases, user stories,…"
Senior Data Architect (m/w/d),Alexander Thamm GmbH,Leipzig,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzten!Einen kleinen Überblick findest du hier:"
Interactive Labeling of Scan Segmentations,Campusjäger GmbH,Karlsruhe,(potentially) include more training data from free data-sets.Train a ML classifier based on the existing training data.
Customer Product Development Generalist (Maternity Cover),Avery Dennison,Herzogenaurach,"Coordinate with GPD team and variable data end-to-end specialists to deploy new items to production.You have a technical knowledge of printing, weaving, heat…"
QA Automation Engineer,ultimate.ai,Berlin,"Experience in assuring quality of AI or data science powered products and models is a big bonus.Starting from the basics like how to generate test data, how to…"
(Senior) Manager (m/w/d) – als Experte für Data Analytics/Science und Business Intelligence,SKS Unternehmensberatung,Frankfurt am Main,"Du legst Wert auf eine Unternehmenskultur, in der flache Hierarchien sowie Kommunikation auf Augenhöhe tatsächlich gelebt werden?"
Capgemini Invent: Business Controller (m/w/d),Capgemini,München,Capgemini Invent ist die weltweite Beratungseinheit der Capgemini-Gruppe für digitale Innovation und Transformation.Be part of our journey.
CTO Mental Health Platform (m/f/d),IDEAMED GmbH,München,"You are overall responsible for the requirements engineering, technical realization of the product and have a strong background in building scalable…"
Technical Support Engineer (m/f/x),KONUX GmbH,München,Proactive system monitoring and data analysis to detect failures in advance.We strive to help industrial companies improve their maintenance and performance…
"Werkstudent*in im Bereich Datenanalyse gesucht, für 16h die Woche",goFLUX Mobility GmbH,Köln,"Die einfachste Mitfahr-App aller Zeiten.Mit uns bist Du nachhaltig, komfortabel und günstig unterwegs - ob zur Uni, zur Arbeit, zum Einkaufen oder zu Deinen…"
EMEA Health Economics & Market Access Manager - Hematology,Johnson & Johnson Family of Companies,Deutschland,"First degree or equivalent in Health Economics, Economics or a life-science relevant to the pharmaceutical industry.Excellent written and spoken English."
"Senior Product Owner ""Kundenverhalten"" bei führendem E-Commerce Retailer (Remote)",DL Remote,Home Office,"Wir besetzen eine Rolle als ""Senior Product Owner Kundenverhalten (Tracking & Analyse)"" bei einem der führenden E-Commerce Retailer für Fashion & Lifestyle…"
Teamlead Delivery - Schwerpunkt DataOps (m/w/d),Alexander Thamm GmbH,Leipzig,"Die Position ist an den Standorten Berlin, Leipzig, Köln, Frankfurt a.M., Stuttgart oder München zu besetzen!Einen kleinen Überblick findest du hier:"
Quality Expert / Senior Specialist (f/m/d): Data Management & Platform,SAP,Walldorf,But as the technology gets more and more enterprise ready it is vital to connect them with corporate data governed e.g. in a data warehouse.
Research assist­ant - salary grade E13 TV-L Ber­liner Hoch­schu­len,Technische Universität Berlin,Berlin,Please find our data protection notice acc.By submitting your application via email you consent to having your data electronically processed and saved.
Software Architect for Radarsignal- und dataprocessing (f/m/d),HENSOLDT Holding Germany GmbH,Ulm,Masters degree in computer science or comparable.Design and Development of complex and new realtime data processing algorithms and software.
Business Development Student Worker (f/m/d),fulfin - financing ecommerce,München,"Studying towards a science, technology, business degree or relevant experience.We use online business and financial data plus an integrated supply chain to…"
"Sales Engineer, DACH/Nordics",Power Factors,München,"This role involves significant interaction and coordination with our prospective customers and Power Factors’ internal sales, engineering, product, development,…"
Hochschulabsolvent (m/w/d) der Mathematik oder Wirtschaftsmathematik für das Aktuariat Kompositversicherung,Wüstenrot & Württembergische,Stuttgart,"Bearbeitung aktuarieller Fragestellungen der Schaden-/Unfallversicherung.Bearbeitung allgemeiner statistischer Fragestellungen (Schätzung, Test, Regression,…"
Regional Manager (DACH),AVAST Software a.s.,München,"Today, Avast is a FTSE 100 company that safeguards more than 435 million people worldwide, protecting their digital data, identity, and privacy."
